City,Date,PM2.5,PM10,NO2,NH3,SO2,CO,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Region
Kolkata,2019-09-19,71.1,137.3,31.02,12.03,14.65,1.7,12.93,2.12,3.44,0.17,135.0,Moderate,East
Kolkata,2019-09-20,54.6,124.1,21.31,15.68,8.41,1.29,24.88,3.1,1.87,3.22,91.0,Satisfactory,East
Kolkata,2019-09-21,91.2,132.79,31.24,22.61,18.68,1.87,55.07,5.33,10.01,2.17,202.0,Poor,East
Kolkata,2019-09-22,45.6,64.46,19.26,7.12,4.93,1.01,11.78,1.71,3.23,1.07,76.0,Satisfactory,East
Kolkata,2019-09-23,87.8,119.88,41.06,14.72,18.46,2.09,14.12,,7.14,,193.0,Moderate,East
Kolkata,2019-09-24,63.1,132.18,25.18,10.25,11.56,2.21,20.5,1.81,7.81,1.82,,,East
Kolkata,2019-09-25,67.8,114.89,,14.08,14.2,1.36,16.41,1.52,6.87,1.73,124.0,Moderate,East
Kolkata,2019-09-26,66.4,168.25,40.71,15.19,7.81,1.34,27.25,1.68,5.26,0.47,,,East
Kolkata,2019-09-27,69.6,129.22,28.63,11.79,10.73,1.37,37.6,1.26,11.97,2.12,,,East
Kolkata,2019-09-28,64.1,113.22,29.72,15.65,7.67,0.98,7.19,1.64,6.35,0.88,,,East
Kolkata,2019-09-29,44.4,95.27,18.04,15.15,5.08,0.93,13.51,1.58,4.42,1.07,74.0,Satisfactory,East
Kolkata,2019-09-30,80.1,178.32,31.57,21.03,15.24,1.8,44.77,4.23,4.58,3.12,166.0,Moderate,East
Kolkata,2019-10-01,54.1,124.42,20.21,10.95,2.86,0.97,25.17,1.27,4.65,1.26,90.0,Satisfactory,East
Kolkata,2019-10-02,,151.82,22.82,14.15,,0.66,17.34,4.03,9.07,2.53,105.0,Moderate,East
Kolkata,2019-10-03,87.4,195.46,39.14,23.72,18.58,,35.26,2.69,11.85,0.79,191.0,Moderate,East
Kolkata,2019-10-04,63.6,113.98,25.02,18.06,8.58,1.46,30.0,3.76,10.14,1.19,110.0,Moderate,East
Kolkata,2019-10-05,,166.89,33.99,23.27,9.35,0.58,26.64,2.51,4.69,2.78,223.0,Poor,East
Kolkata,2019-10-06,62.1,121.98,20.39,14.53,6.41,0.88,0.0,2.72,6.08,,105.0,Moderate,East
Kolkata,2019-10-07,69.4,124.23,36.73,18.07,,,29.48,1.78,7.17,2.19,130.0,Moderate,East
Kolkata,2019-10-08,59.6,136.61,32.29,12.09,8.79,0.79,22.49,3.34,5.54,1.04,99.0,Satisfactory,East
Kolkata,2019-10-09,87.8,176.41,24.63,17.48,14.62,1.69,21.97,4.51,7.45,1.09,192.0,Moderate,East
Kolkata,2019-10-10,90.5,198.44,42.59,26.81,19.4,2.21,26.54,3.43,5.2,2.41,,,East
Kolkata,2019-10-11,67.6,128.96,32.37,4.41,6.12,1.85,12.66,3.73,4.79,1.62,124.0,Moderate,East
Kolkata,2019-10-12,73.7,114.48,8.63,15.93,11.17,1.49,34.9,2.41,7.63,1.12,144.0,Moderate,East
Kolkata,2019-10-13,80.1,133.72,28.68,9.53,10.04,0.97,13.33,2.38,8.7,1.89,166.0,Moderate,East
Kolkata,2019-10-14,64.1,156.96,23.86,14.61,8.19,1.14,18.44,4.09,12.15,1.66,111.0,Moderate,East
Kolkata,2019-10-15,82.2,178.52,46.61,3.39,9.53,1.23,9.22,3.03,12.09,2.1,173.0,Moderate,East
Kolkata,2019-10-16,69.6,162.16,15.99,14.91,6.26,1.03,39.99,2.67,6.89,3.53,130.0,Moderate,East
Kolkata,2019-10-17,91.8,195.56,28.48,20.57,17.5,2.81,45.64,4.93,8.36,1.5,204.0,Poor,East
Kolkata,2019-10-18,84.2,167.61,27.94,24.89,8.67,2.6,,2.68,2.34,4.57,180.0,Moderate,East
Kolkata,2019-10-19,82.9,143.26,18.27,14.83,8.9,1.84,,1.54,8.72,0.44,176.0,Moderate,East
Kolkata,2019-10-20,97.4,166.05,30.49,16.16,10.74,1.73,55.62,4.23,12.37,0.44,223.0,Poor,East
Kolkata,2019-10-21,103.9,209.75,39.25,27.29,25.88,,10.66,5.74,9.39,1.19,245.0,Poor,East
Kolkata,2019-10-22,60.7,111.87,26.11,9.61,4.91,1.12,21.55,2.09,7.43,1.94,500.0,Severe,East
Kolkata,2019-10-23,93.5,195.49,33.99,26.65,14.76,1.93,20.25,0.0,6.37,1.75,209.0,Poor,East
Kolkata,2019-10-24,103.0,215.57,39.23,23.88,4.61,1.91,26.11,1.94,6.79,1.4,242.0,Poor,East
Kolkata,2019-10-25,92.2,236.13,27.84,18.18,18.53,1.72,31.74,5.78,14.43,1.83,205.0,Poor,East
Kolkata,2019-10-26,56.7,87.65,21.0,15.23,10.01,0.52,26.6,0.89,6.92,1.29,,,East
Kolkata,2019-10-27,106.6,206.99,39.75,26.84,,2.17,48.49,4.6,10.3,0.65,254.0,Poor,East
Kolkata,2019-10-28,97.1,236.97,33.32,23.08,13.14,,,4.7,8.43,3.01,222.0,Poor,East
Kolkata,2019-10-29,85.8,195.39,36.77,19.79,18.58,0.6,20.34,3.45,9.7,1.02,186.0,Moderate,East
Kolkata,2019-10-30,94.9,197.47,40.58,25.99,21.07,1.86,44.23,3.06,9.69,3.05,214.0,Poor,East
Kolkata,2019-10-31,126.6,201.68,51.6,29.63,25.14,1.68,78.2,2.94,11.56,3.08,305.0,Very Poor,East
Kolkata,2019-11-01,107.9,246.27,36.91,16.92,6.48,1.91,60.3,2.42,8.64,0.99,259.0,Poor,East
Kolkata,2019-11-02,90.0,136.11,23.43,17.52,7.83,0.99,35.62,4.34,9.64,3.34,200.0,Moderate,East
Kolkata,2019-11-03,95.8,163.3,36.63,23.86,18.07,2.59,,7.43,11.09,2.07,217.0,Poor,East
Kolkata,2019-11-04,80.2,161.71,34.26,26.77,10.39,1.43,28.04,2.99,11.38,3.37,166.0,Moderate,East
Kolkata,2019-11-05,82.0,203.38,28.1,,14.02,1.53,25.56,1.75,0.81,1.52,173.0,Moderate,East
Kolkata,2019-11-06,,199.32,35.6,18.34,6.05,2.05,60.64,4.76,15.9,3.31,262.0,Poor,East
Kolkata,2019-11-07,122.6,283.42,41.11,,5.57,1.71,54.06,3.86,10.87,1.62,302.0,Very Poor,East
Kolkata,2019-11-08,122.6,307.35,38.82,20.33,37.12,3.29,33.62,6.29,21.8,4.02,302.0,Very Poor,East
Kolkata,2019-11-09,123.4,203.63,54.04,33.03,13.51,1.71,36.27,2.92,13.42,0.0,,,East
Kolkata,2019-11-10,114.2,213.01,27.26,33.84,12.01,,72.43,4.15,6.1,3.58,280.0,Poor,East
Kolkata,2019-11-11,150.5,360.38,79.11,37.09,27.36,4.55,52.06,7.76,29.03,2.14,324.0,Very Poor,East
Kolkata,2019-11-12,117.6,266.82,60.72,37.21,18.17,2.94,40.07,3.78,14.22,2.39,292.0,Poor,East
Kolkata,2019-11-13,129.0,209.86,41.92,31.22,31.82,0.54,,1.23,25.12,2.46,307.0,Very Poor,East
Kolkata,2019-11-14,90.2,208.23,47.38,19.77,18.11,2.62,47.57,1.33,7.48,2.04,500.0,Severe,East
Kolkata,2019-11-15,97.8,206.39,26.77,30.36,20.54,1.08,76.49,4.27,14.27,3.79,,,East
Kolkata,2019-11-16,121.4,195.45,40.52,32.81,16.62,1.03,,2.17,8.49,2.95,301.0,Very Poor,East
Kolkata,2019-11-17,,391.99,47.65,40.51,24.63,2.02,72.23,1.44,29.49,0.76,331.0,Very Poor,East
Kolkata,2019-11-18,113.6,265.96,61.47,25.3,21.27,2.62,69.03,3.72,13.04,3.56,278.0,Poor,East
Kolkata,2019-11-19,104.1,233.78,41.93,14.91,13.93,,35.23,,17.69,0.95,246.0,Poor,East
Kolkata,2019-11-20,111.7,186.95,29.78,30.04,16.71,,18.85,5.11,10.51,4.49,272.0,Poor,East
Kolkata,2019-11-21,128.2,222.85,73.64,30.4,28.69,2.53,41.25,6.01,23.48,,307.0,Very Poor,East
Kolkata,2019-11-22,,288.14,56.44,33.41,17.1,2.52,102.64,4.58,13.14,6.64,316.0,Very Poor,East
Kolkata,2019-11-23,129.1,228.67,54.35,27.72,15.51,3.12,8.3,3.46,10.75,2.88,307.0,Very Poor,East
Kolkata,2019-11-24,141.8,266.35,48.3,28.17,17.13,0.62,45.3,2.74,11.92,4.3,317.0,Very Poor,East
Kolkata,2019-11-25,129.2,246.01,53.15,35.57,13.69,2.11,74.59,4.89,16.17,4.43,307.0,Very Poor,East
Kolkata,2019-11-26,126.6,277.64,48.24,34.64,9.55,2.57,27.61,6.99,0.0,,305.0,Very Poor,East
Kolkata,2019-11-27,114.6,298.25,54.72,22.87,22.34,,37.87,4.21,15.19,1.16,281.0,Poor,East
Kolkata,2019-11-28,105.5,,,15.8,16.16,1.55,78.84,5.79,16.73,1.48,251.0,Poor,East
Kolkata,2019-11-29,123.1,281.97,46.09,25.99,10.57,2.34,48.64,3.41,18.75,4.76,303.0,Very Poor,East
Kolkata,2019-11-30,133.2,226.96,,30.46,13.68,1.84,67.5,6.5,16.63,3.08,310.0,Very Poor,East
Kolkata,2019-12-01,124.2,190.83,48.64,15.39,25.71,3.26,61.01,2.54,15.57,4.49,303.0,Very Poor,East
Kolkata,2019-12-02,110.7,215.88,46.9,40.8,3.75,,64.82,6.49,7.99,1.77,268.0,Poor,East
Kolkata,2019-12-03,99.9,229.85,46.86,,18.86,2.35,48.23,4.85,9.39,2.34,231.0,Poor,East
Kolkata,2019-12-04,127.6,281.59,64.01,21.51,15.94,2.89,,4.0,12.18,2.6,306.0,Very Poor,East
Kolkata,2019-12-05,140.0,256.31,67.67,26.04,25.67,2.77,66.07,7.34,5.72,3.71,316.0,Very Poor,East
Kolkata,2019-12-06,125.5,273.96,88.46,29.61,27.62,2.26,39.33,2.9,19.5,1.84,304.0,Very Poor,East
Kolkata,2019-12-07,,149.82,35.18,19.87,5.74,0.78,21.82,1.94,2.3,1.16,170.0,Moderate,East
Kolkata,2019-12-08,147.6,226.88,55.94,36.91,8.25,2.45,40.47,0.0,19.13,4.14,321.0,Very Poor,East
Kolkata,2019-12-09,128.7,258.59,43.79,,18.01,2.58,55.23,7.74,,2.63,307.0,Very Poor,East
Kolkata,2019-12-10,141.0,292.89,58.79,25.99,23.44,3.4,43.65,9.98,,5.86,316.0,Very Poor,East
Kolkata,2019-12-11,120.1,248.01,29.15,21.36,24.88,3.34,14.81,3.1,11.09,2.47,500.0,Severe,East
Kolkata,2019-12-12,121.3,223.6,56.84,28.35,6.42,3.26,40.47,6.13,14.85,4.88,301.0,Very Poor,East
Kolkata,2019-12-13,103.1,204.55,50.71,,11.74,1.95,17.67,5.95,8.35,2.95,242.0,Poor,East
Kolkata,2019-12-14,147.9,294.92,77.46,,27.15,3.64,17.92,3.3,21.34,2.71,322.0,Very Poor,East
Kolkata,2019-12-15,134.4,285.5,51.9,40.66,22.51,3.35,51.23,5.88,12.32,4.61,311.0,Very Poor,East
Kolkata,2019-12-16,120.8,237.47,41.85,35.9,14.4,2.26,19.84,4.66,18.59,0.07,500.0,Severe,East
Kolkata,2019-12-17,148.2,262.54,56.94,39.86,28.06,3.51,56.38,4.58,22.38,5.87,,,East
Kolkata,2019-12-18,165.4,352.22,57.84,43.18,32.25,3.52,48.29,,13.11,8.92,335.0,Very Poor,East
Kolkata,2019-12-19,130.3,267.58,54.57,12.86,22.24,2.86,28.96,4.39,15.86,2.1,308.0,Very Poor,East
Kolkata,2019-12-20,157.2,327.85,89.41,43.59,21.15,1.33,52.12,5.06,34.15,1.87,329.0,Very Poor,East
Kolkata,2019-12-21,167.9,306.85,46.61,36.51,21.88,3.27,72.62,6.45,22.19,7.23,337.0,Very Poor,East
Kolkata,2019-12-22,172.2,221.2,48.41,42.47,25.86,3.1,40.57,7.9,24.78,3.54,340.0,Very Poor,East
Kolkata,2019-12-23,170.8,534.27,58.72,37.2,9.21,1.42,69.69,10.85,20.47,6.91,339.0,Very Poor,East
Kolkata,2019-12-24,228.1,473.95,72.6,78.69,41.79,7.45,79.87,9.34,3.65,3.59,383.0,Very Poor,East
Kolkata,2019-12-25,153.6,310.64,59.41,,16.72,2.18,65.98,4.55,16.37,2.44,326.0,Very Poor,East
Kolkata,2019-12-26,146.3,355.29,63.57,22.46,15.9,4.48,44.19,6.43,12.64,0.0,320.0,Very Poor,East
Kolkata,2019-12-27,121.2,209.71,82.78,23.55,28.15,3.58,46.68,3.89,15.1,0.52,301.0,Very Poor,East
Kolkata,2019-12-28,158.1,306.17,88.65,39.01,,2.6,56.88,3.13,7.38,0.68,329.0,Very Poor,East
Kolkata,2019-12-29,167.6,279.32,50.75,28.78,34.34,3.26,55.89,11.2,14.24,5.37,337.0,Very Poor,East
Kolkata,2019-12-30,162.3,319.64,68.87,42.92,12.65,3.78,87.94,4.43,19.37,5.2,333.0,Very Poor,East
Kolkata,2019-12-31,147.3,249.15,44.24,49.61,27.07,3.76,69.34,3.86,26.92,0.32,321.0,Very Poor,East
Kolkata,2020-01-01,158.7,282.15,75.55,22.14,33.33,,50.29,7.34,34.26,2.33,330.0,Very Poor,East
Kolkata,2020-01-02,113.7,214.45,66.96,22.45,10.66,0.63,33.55,3.16,14.99,2.73,278.0,Poor,East
Kolkata,2020-01-03,125.2,206.16,53.8,26.14,20.39,2.3,45.6,4.6,8.68,2.84,304.0,Very Poor,East
Kolkata,2020-01-04,168.7,295.26,62.01,47.97,8.43,4.08,88.26,6.62,,6.52,338.0,Very Poor,East
Kolkata,2020-01-05,132.5,251.35,37.15,28.28,20.8,1.96,33.78,3.66,12.72,1.27,310.0,Very Poor,East
Kolkata,2020-01-06,129.1,168.56,50.08,33.08,11.03,2.99,80.64,2.4,1.4,2.1,307.0,Very Poor,East
Kolkata,2020-01-07,152.0,274.26,63.36,19.21,24.36,2.41,51.09,3.47,7.42,4.7,325.0,Very Poor,East
Kolkata,2020-01-08,150.2,217.07,38.14,25.57,33.86,3.99,59.67,6.11,13.23,5.45,323.0,Very Poor,East
Kolkata,2020-01-09,160.7,291.03,66.62,21.95,18.95,1.57,34.71,0.55,15.34,4.44,331.0,Very Poor,East
Kolkata,2020-01-10,109.2,203.44,43.45,,7.8,3.28,67.53,3.72,17.39,2.24,263.0,Poor,East
Kolkata,2020-01-11,157.9,300.51,86.66,42.29,15.85,4.56,61.61,4.53,14.62,3.82,329.0,Very Poor,East
Kolkata,2020-01-12,134.8,241.68,42.81,32.81,12.29,2.9,77.38,6.83,10.86,,312.0,Very Poor,East
Kolkata,2020-01-13,81.3,170.85,34.91,22.8,14.04,1.13,35.63,2.73,3.78,2.05,170.0,Moderate,East
Kolkata,2020-01-14,160.9,368.31,73.22,41.82,32.13,1.37,,0.0,15.24,2.5,332.0,Very Poor,East
Kolkata,2020-01-15,110.2,209.47,65.32,34.04,21.73,2.96,23.61,0.97,4.57,2.47,267.0,Poor,East
Kolkata,2020-01-16,150.2,300.95,64.18,42.95,26.93,3.45,46.78,7.37,13.85,1.94,323.0,Very Poor,East
Kolkata,2020-01-17,122.7,271.67,62.35,33.07,5.99,3.55,22.13,1.47,22.49,3.11,302.0,Very Poor,East
Kolkata,2020-01-18,166.2,346.17,45.16,43.37,29.11,4.03,48.82,5.32,16.38,6.78,336.0,Very Poor,East
Kolkata,2020-01-19,,269.0,31.1,33.88,22.98,1.53,71.73,8.56,18.9,3.61,321.0,Very Poor,East
Kolkata,2020-01-20,155.0,289.76,,50.41,23.73,2.83,67.73,7.14,5.48,5.57,,,East
Kolkata,2020-01-21,124.7,222.91,64.02,,8.22,1.51,45.65,0.97,15.47,,304.0,Very Poor,East
Kolkata,2020-01-22,148.0,281.82,56.7,27.91,30.52,3.77,61.38,3.9,20.39,3.35,322.0,Very Poor,East
Kolkata,2020-01-23,177.4,395.48,70.02,,31.64,3.46,88.99,4.44,18.89,5.19,344.0,Very Poor,East
Kolkata,2020-01-24,157.9,340.03,49.15,21.07,28.23,3.85,68.79,8.45,20.72,3.13,329.0,Very Poor,East
Kolkata,2020-01-25,143.1,198.15,50.89,39.33,13.14,3.2,24.75,6.55,11.77,1.58,318.0,Very Poor,East
Kolkata,2020-01-26,136.4,163.43,48.68,35.76,19.92,2.38,,4.09,6.67,3.71,313.0,Very Poor,East
Kolkata,2020-01-27,134.6,229.61,73.58,29.87,22.53,2.25,61.41,2.46,11.52,4.14,311.0,Very Poor,East
Kolkata,2020-01-28,116.6,188.81,,32.19,17.44,2.35,39.97,5.0,9.11,4.84,289.0,Poor,East
Kolkata,2020-01-29,108.8,262.56,37.74,32.8,,2.08,30.24,4.51,15.36,2.95,262.0,Poor,East
Kolkata,2020-01-30,190.6,,63.9,60.74,33.27,2.08,74.72,5.94,20.11,4.34,354.0,Very Poor,East
Kolkata,2020-01-31,131.8,160.16,52.38,27.16,15.69,3.77,44.1,0.0,0.79,0.87,309.0,Very Poor,East
Kolkata,2020-02-01,196.9,280.99,83.99,30.41,31.86,5.75,55.67,,34.7,3.04,359.0,Very Poor,East
Kolkata,2020-02-02,131.4,234.86,35.17,30.03,19.21,1.28,32.89,1.86,0.0,2.44,309.0,Very Poor,East
Kolkata,2020-02-03,118.1,257.81,73.47,27.98,25.84,,49.03,6.36,12.6,2.04,294.0,Poor,East
Kolkata,2020-02-04,112.5,203.52,42.09,26.84,13.25,2.32,36.15,4.62,,5.25,275.0,Poor,East
Kolkata,2020-02-05,139.1,328.73,49.4,49.62,24.8,2.72,30.26,3.24,22.96,1.63,315.0,Very Poor,East
Kolkata,2020-02-06,135.8,309.31,48.45,31.64,25.07,3.91,62.45,6.36,15.04,,312.0,Very Poor,East
Kolkata,2020-02-07,,235.46,30.86,41.15,22.54,4.26,,0.43,23.52,5.99,324.0,Very Poor,East
Kolkata,2020-02-08,144.2,254.09,42.26,43.87,17.63,2.08,,3.62,22.54,2.79,319.0,Very Poor,East
Kolkata,2020-02-09,141.0,210.23,65.06,18.31,12.42,1.71,13.79,,14.4,4.7,316.0,Very Poor,East
Kolkata,2020-02-10,128.7,315.87,37.32,26.57,27.55,3.53,76.25,3.66,19.66,1.06,307.0,Very Poor,East
Kolkata,2020-02-11,170.1,358.85,70.49,48.27,25.41,4.23,49.11,16.15,9.35,4.49,339.0,Very Poor,East
Kolkata,2020-02-12,114.2,255.52,35.75,28.24,21.59,2.44,38.02,4.12,13.67,3.32,280.0,Poor,East
Kolkata,2020-02-13,112.9,281.76,,42.71,,2.27,21.89,4.94,,0.0,276.0,Poor,East
Kolkata,2020-02-14,117.6,206.94,7.8,26.2,15.77,,45.54,0.06,16.21,3.81,292.0,Poor,East
Kolkata,2020-02-15,82.6,144.97,21.84,18.11,10.2,2.01,15.86,0.32,6.17,2.91,175.0,Moderate,East
Kolkata,2020-02-16,,222.92,35.95,40.66,23.79,3.34,40.32,3.52,11.58,1.57,327.0,Very Poor,East
Kolkata,2020-02-17,146.4,352.37,61.57,39.17,24.59,3.85,44.15,5.71,27.97,0.69,321.0,Very Poor,East
Kolkata,2020-02-18,134.6,309.3,38.17,25.9,31.36,3.25,46.52,5.73,8.26,4.85,311.0,Very Poor,East
Kolkata,2020-02-19,149.4,295.76,57.12,44.72,23.5,4.79,45.23,7.4,10.74,2.41,,,East
Kolkata,2020-02-20,128.7,344.87,36.53,20.76,19.87,4.48,51.21,3.64,,4.07,307.0,Very Poor,East
Kolkata,2020-02-21,106.6,287.56,22.8,19.74,21.46,2.43,37.34,3.87,16.49,2.76,254.0,Poor,East
Kolkata,2020-02-22,134.5,190.14,36.85,34.28,21.56,2.15,40.37,5.76,6.4,4.73,311.0,Very Poor,East
Kolkata,2020-02-23,185.1,298.51,98.72,46.62,22.37,4.73,4.08,2.33,8.92,3.78,350.0,Very Poor,East
Kolkata,2020-02-24,,284.22,53.16,36.79,19.91,2.66,50.67,,25.5,4.94,319.0,Very Poor,East
Kolkata,2020-02-25,94.2,241.44,20.89,21.43,10.46,2.92,34.77,3.52,8.78,,212.0,Poor,East
Kolkata,2020-02-26,91.6,186.89,37.89,,12.49,2.27,24.12,2.62,18.51,3.18,203.0,Poor,East
Kolkata,2020-02-27,129.7,223.88,60.82,22.08,9.56,3.81,82.11,1.65,12.08,3.46,308.0,Very Poor,East
Kolkata,2020-02-28,118.7,255.83,,31.94,11.69,2.36,35.59,2.87,7.67,2.65,296.0,Poor,East
Kolkata,2020-02-29,83.5,,47.52,15.54,3.8,2.57,26.85,0.97,9.56,1.99,178.0,Moderate,East
Kolkata,2020-03-01,116.2,170.78,31.29,28.07,14.43,2.45,55.73,2.84,19.14,2.12,287.0,Poor,East
Kolkata,2020-03-02,142.1,277.89,71.28,57.1,34.3,4.1,,2.58,10.9,1.39,,,East
Kolkata,2020-03-03,96.6,201.22,34.93,30.8,14.66,2.09,47.79,2.8,6.04,3.24,220.0,Poor,East
Kolkata,2020-03-04,166.5,259.85,59.67,49.4,26.9,2.01,45.61,8.08,23.38,3.41,336.0,Very Poor,East
Kolkata,2020-03-05,134.4,,56.96,35.52,10.72,3.59,46.55,3.64,13.64,0.0,311.0,Very Poor,East
Kolkata,2020-03-06,139.3,336.54,73.23,26.59,22.11,4.22,35.92,,13.79,3.0,315.0,Very Poor,East
Kolkata,2020-03-07,167.4,280.96,63.14,39.76,43.87,2.35,,4.71,10.76,4.7,337.0,Very Poor,East
Kolkata,2020-03-08,128.7,183.46,44.42,29.04,26.4,2.43,,4.56,9.9,3.66,307.0,Very Poor,East
Kolkata,2020-03-09,127.7,214.28,79.31,33.9,14.22,2.29,67.77,2.06,14.8,2.92,306.0,Very Poor,East
Kolkata,2020-03-10,141.2,295.38,60.34,31.39,19.3,3.79,39.91,,23.56,1.51,,,East
Kolkata,2020-03-11,,284.36,64.09,,32.61,2.6,83.76,,25.74,6.57,308.0,Very Poor,East
Kolkata,2020-03-12,125.6,309.25,77.25,44.48,10.86,2.35,44.96,6.51,9.14,1.7,,,East
Kolkata,2020-03-13,,,37.86,29.49,18.54,3.48,37.52,2.21,20.47,3.03,303.0,Very Poor,East
Kolkata,2020-03-14,125.4,176.46,44.11,24.69,12.8,2.11,12.47,4.47,6.12,0.49,304.0,Very Poor,East
Kolkata,2020-03-15,122.8,201.46,49.83,39.01,16.92,,39.7,0.0,13.3,4.99,302.0,Very Poor,East
Kolkata,2020-03-16,112.1,277.29,49.83,18.78,17.13,2.48,,4.2,21.46,2.99,273.0,Poor,East
Kolkata,2020-03-17,111.8,168.82,64.67,17.03,15.8,2.31,47.58,4.48,17.07,2.28,,,East
Kolkata,2020-03-18,127.4,272.24,46.88,37.15,30.09,3.81,59.3,4.43,0.0,2.11,306.0,Very Poor,East
Kolkata,2020-03-19,105.6,200.91,35.37,31.76,9.63,,55.96,8.5,13.45,0.0,251.0,Poor,East
Kolkata,2020-03-20,121.3,299.01,54.12,43.19,19.88,3.12,58.72,3.75,13.46,3.21,301.0,Very Poor,East
Kolkata,2020-03-21,101.9,154.23,47.2,22.42,14.43,1.71,,3.95,14.34,2.49,238.0,Poor,East
Kolkata,2020-03-22,93.8,168.36,28.23,24.18,9.83,1.86,24.1,2.2,8.3,2.66,211.0,Poor,East
Kolkata,2020-03-23,74.7,132.9,28.08,13.82,8.29,1.94,33.9,2.8,6.45,0.63,148.0,Moderate,East
Kolkata,2020-03-24,133.8,284.74,38.04,36.2,20.83,2.46,45.85,5.57,11.14,1.79,311.0,Very Poor,East
Kolkata,2020-03-25,39.8,,10.92,5.91,1.43,,12.96,0.85,4.97,0.59,66.0,Satisfactory,East
Kolkata,2020-03-26,26.5,43.62,12.48,7.91,0.6,0.51,13.34,0.85,2.45,1.43,44.0,Good,East
Kolkata,2020-03-27,33.5,89.85,11.94,9.27,4.17,1.19,8.75,1.21,2.56,1.34,55.0,Satisfactory,East
Kolkata,2020-03-28,37.7,57.65,13.25,6.79,5.79,,0.0,,5.59,0.88,,,East
Kolkata,2020-03-29,35.2,48.8,11.48,6.5,4.81,0.48,16.18,1.2,4.6,0.84,58.0,Satisfactory,East
Kolkata,2020-03-30,27.4,56.21,11.75,8.1,2.66,0.93,9.06,0.72,1.74,0.6,46.0,Good,East
Kolkata,2020-03-31,30.3,60.82,15.8,6.23,4.5,0.66,7.57,0.0,2.41,0.54,500.0,Severe,East
Kolkata,2020-04-01,24.1,30.82,11.17,4.98,2.33,0.31,7.72,1.13,2.43,0.38,40.0,Good,East
Kolkata,2020-04-02,34.6,79.89,10.84,10.52,2.72,0.8,7.38,,2.93,1.03,57.0,Satisfactory,East
Kolkata,2020-04-03,35.3,82.88,11.47,7.72,4.68,0.88,6.07,1.15,1.46,1.05,58.0,Satisfactory,East
Kolkata,2020-04-04,25.6,32.91,7.25,6.7,2.63,0.73,8.15,1.08,3.89,0.47,43.0,Good,East
Kolkata,2020-04-05,34.9,,,5.91,5.63,0.83,15.86,0.38,3.26,0.67,58.0,Satisfactory,East
Kolkata,2020-04-06,28.1,57.43,10.59,5.94,4.68,0.5,7.09,0.13,3.15,0.88,,,East
Kolkata,2020-04-07,27.9,49.28,11.79,5.05,3.88,0.47,12.51,0.67,5.99,0.6,46.0,Good,East
Kolkata,2020-04-08,22.9,42.46,12.3,7.55,3.38,0.28,4.38,1.29,2.13,,38.0,Good,East
Kolkata,2020-04-09,33.0,57.56,12.26,7.25,3.86,0.68,12.81,1.24,2.27,0.6,54.0,Satisfactory,East
Kolkata,2020-04-10,37.8,75.41,15.67,7.01,4.9,0.68,7.06,2.01,4.47,1.99,63.0,Satisfactory,East
Kolkata,2020-04-11,40.8,68.55,13.72,5.78,2.08,0.77,11.53,1.42,1.62,1.98,68.0,Satisfactory,East
Kolkata,2020-04-12,36.3,52.21,8.8,6.38,4.16,1.0,11.78,0.99,1.13,0.51,60.0,Satisfactory,East
Kolkata,2020-04-13,33.4,62.31,9.42,7.59,5.69,0.8,17.74,,5.58,0.48,55.0,Satisfactory,East
Kolkata,2020-04-14,27.3,57.85,7.8,6.52,2.75,0.65,11.34,0.06,4.97,0.43,45.0,Good,East
Kolkata,2020-04-15,28.0,45.53,10.0,8.19,2.37,0.66,9.77,,0.24,1.14,47.0,Good,East
Kolkata,2020-04-16,33.5,68.67,18.67,10.09,6.42,0.93,6.91,1.04,3.6,0.51,55.0,Satisfactory,East
Kolkata,2020-04-17,30.4,62.7,13.5,4.32,2.16,0.7,9.51,,2.71,0.7,500.0,Severe,East
Kolkata,2020-04-18,29.0,52.37,9.0,5.01,2.06,0.41,7.2,0.4,0.32,0.16,48.0,Good,East
Kolkata,2020-04-19,31.3,55.61,12.15,5.53,2.64,0.84,12.79,1.43,0.36,1.11,51.0,Satisfactory,East
Kolkata,2020-04-20,28.4,54.27,13.36,8.8,5.02,0.73,9.02,0.51,2.64,1.24,47.0,Good,East
Kolkata,2020-04-21,23.7,51.87,5.64,5.11,4.55,0.33,,1.02,2.35,0.63,39.0,Good,East
Kolkata,2020-04-22,31.2,50.13,9.23,10.12,3.18,0.84,10.62,,3.04,1.21,51.0,Satisfactory,East
Kolkata,2020-04-23,24.5,48.99,10.77,7.62,3.79,0.86,13.93,1.26,3.94,0.6,41.0,Good,East
Kolkata,2020-04-24,25.6,56.87,14.42,5.85,4.14,,7.98,,4.04,0.26,43.0,Good,East
Kolkata,2020-04-25,31.9,58.68,11.92,8.74,5.07,0.75,12.59,0.94,4.37,0.65,53.0,Satisfactory,East
Kolkata,2020-04-26,25.0,41.23,4.21,5.29,2.85,0.41,9.94,1.06,0.18,0.03,42.0,Good,East
Kolkata,2020-04-27,27.3,40.96,11.49,6.71,3.81,0.46,15.74,0.0,4.85,0.69,45.0,Good,East
Kolkata,2020-04-28,17.0,26.99,7.22,5.86,2.66,0.36,6.75,0.26,1.44,0.32,28.0,Good,East
Kolkata,2020-04-29,26.7,60.73,9.62,6.27,4.17,0.28,14.06,1.27,2.12,,44.0,Good,East
